player_name,player_position,team,player_image_url,team_id,player_id_team,player_id
Demani Richardson,S,Carolina Panthers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/wplslzv6ao3yojqneq30,CAR,demani-richardson-CAR,demani-richardson
Duke Riley,MLB,Miami Dolphins,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/qupmregt7cnl5jgzvuug,MIA,duke-riley-MIA,duke-riley
Cam Robinson,OT,Jacksonville Jaguars,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/mjygiskkmwgwqhswdvac,JAX,cam-robinson-JAX,cam-robinson
Cam Robinson,OT,Minnesota Vikings,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/mjygiskkmwgwqhswdvac,MIN,cam-robinson-MIN,cam-robinson
Tavius Robinson,OLB,Baltimore Ravens,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/yckppb0zku0y95fafjqi,BAL,tavius-robinson-BAL,tavius-robinson
Malcolm Rodriguez,OLB,Detroit Lions,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ofwspc5nzlzqdvxqvpxc,DET,malcolm-rodriguez-DET,malcolm-rodriguez
Roger Rosengarten,OT,Baltimore Ravens,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/afautaj9paphmazcref6,BAL,roger-rosengarten-BAL,roger-rosengarten
Christian Rozeboom,ILB,Los Angeles Rams,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/x8fvmeu8teeqpoi4bkx6,LAR,christian-rozeboom-LAR,christian-rozeboom
J.J. Russell,ILB,Tampa Bay Buccaneers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ogzsthxpcatfqo6hwnjo,TB,j-j-russell-TB,j-j-russell
Jason Sanders,K,Miami Dolphins,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zwbiuppgvkumtpntxo75,MIA,jason-sanders-MIA,jason-sanders
Darnell Savage,S,Jacksonville Jaguars,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zanp4izx5l4ucg78istw,JAX,darnell-savage-JAX,darnell-savage
Nick Scott,S,Carolina Panthers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/knvjhpqqyqrnkzwikfdx,CAR,nick-scott-CAR,nick-scott
Juice Scruggs,C,Houston Texans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/qqrbh5rwshwoaibnwpoc,HOU,juice-scruggs-HOU,juice-scruggs
Jamien Sherwood,ILB,New York Jets,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zlyaovcx4efymsjlpjus,NYJ,jamien-sherwood-NYJ,jamien-sherwood
Trent Sieg,LS,Dallas Cowboys,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/cemehk6rn92wgz345jv6,DAL,trent-sieg-DAL,trent-sieg
Justin Simmons,FS,Atlanta Falcons,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/hepfele9gi8zbjin8kbf,ATL,justin-simmons-ATL,justin-simmons
John Simpson,G,New York Jets,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zdcuqnjbvqtyte2wxlyy,NYJ,john-simpson-2-NYJ,john-simpson-2
Trenton Simpson,OLB,Baltimore Ravens,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pexqqrbwwiupvcnx8aqc,BAL,trenton-simpson-BAL,trenton-simpson
Alex Singleton,ILB,Denver Broncos,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pzmcsembcob3ochitr6x,DEN,alex-singleton-DEN,alex-singleton
Peter Skoronski,G,Tennessee Titans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/rkfunqouas13nm7xbqix,TEN,peter-skoronski-TEN,peter-skoronski
Harrison Smith,FS,Minnesota Vikings,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/mf2e5sc9smu4cj22f4di,MIN,harrison-smith-MIN,harrison-smith
Trey Smith,G,Kansas City Chiefs,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/gkonw504ovpjytykv80c,KC,trey-smith-KC,trey-smith
Chris Smith II,S,Las Vegas Raiders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/guzqpawkjsj7bzc4s1k3,LV,christopher-smith-ii-LV,christopher-smith-ii
E.J. Speed,OLB,Indianapolis Colts,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/cyu6wsnishege9etash7,IND,e-j-speed-IND,e-j-speed
Omar Speights,ILB,Los Angeles Rams,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/qyqiuy6memshjabpv5qw,LAR,omar-speights-LAR,omar-speights
Aaron Stinnie,G,New York Giants,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/eqmyyng2jmnsttaozuno,NYG,aaron-stinnie-NYG,aaron-stinnie
Geno Stone,FS,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/redtjiud7dtro4avfgn0,CIN,geno-stone-CIN,geno-stone
Justin Strnad,ILB,Denver Broncos,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/stbosgbam9spl9ig7kiq,DEN,justin-strnad-DEN,justin-strnad
Grant Stuard,OLB,Indianapolis Colts,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/yjlbdvr9fdzl60qccq0q,IND,grant-stuard-IND,grant-stuard
Rex Sunahara,LS,Cleveland Browns,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/l8anuhlwkatnlnerrqi3,CLE,rex-sunahara-CLE,rex-sunahara
Josh Sweat,OLB,Philadelphia Eagles,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/a9hwqejfdixaw2uhbsmz,PHI,josh-sweat-PHI,josh-sweat
Jahlani Tavai,OLB,New England Patriots,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/sevoogwwpwraiqlep2fs,NE,jahlani-tavai-NE,jahlani-tavai
Jawaan Taylor,OT,Kansas City Chiefs,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/df4apinsktkle7rsepax,KC,jawaan-taylor-KC,jawaan-taylor
Rodney Thomas,FS,Indianapolis Colts,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pqyeghqzuvxyk4tlmqgu,IND,rodney-thomas-4-IND,rodney-thomas-4
Juan Thornhill,FS,Cleveland Browns,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/mxwqw2htpqtpc9b0klbv,CLE,juan-thornhill-CLE,juan-thornhill
Joe Thuney,G,Kansas City Chiefs,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/hlarfa9lnf5g8gfrvwxe,KC,joseph-michael-thuney-KC,joseph-michael-thuney
Drue Tranquill,OLB,Kansas City Chiefs,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/kag56opaxhhajhfqt3nk,KC,drue-tranquill-KC,drue-tranquill
Justin Tucker,K,Baltimore Ravens,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/thawkkxcbyuddwuidgb0,BAL,justin-tucker-BAL,justin-tucker
Ryan Van Demark,OT,Buffalo Bills,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/tgrigwn4kaelix92wq1n,BUF,ryan-van-demark-BUF,ryan-van-demark
Greg Van Roten,G,New York Giants,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ofdjacvucdeuucgmsucb,NYG,greg-van-roten-NYG,greg-van-roten
Vita Vea,NT,Tampa Bay Buccaneers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/xsdlwaexrxhkbgqqe7nq,TB,vita-vea-TB,vita-vea
Alijah Vera-Tucker,G,New York Jets,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ytzai7qk5arhzhmvkzrz,NYJ,alijah-vera-tucker-NYJ,alijah-vera-tucker
Nick Vigil,OLB,Dallas Cowboys,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/wa0mujrluz8esidfvi8v,DAL,nick-vigil-DAL,nick-vigil
Cordell Volson,G,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ieayxjp8ybitkojsygff,CIN,cordell-volson-CIN,cordell-volson
Anthony Walker,MLB,Miami Dolphins,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/e0zs0cfqze82te05sqi3,MIA,anthony-walker-MIA,anthony-walker
Quay Walker,MLB,Green Bay Packers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/dkqnq4ccxwrr7u34aqrz,GB,quay-walker-GB,quay-walker
Jimmie Ward,S,Houston Texans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/owockyq21r4kqxt67zab,HOU,jimmie-ward-HOU,jimmie-ward
Carter Warren,OT,New York Jets,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/cklgdmgtuqmqd9ldr1by,NYJ,carter-warren-NYJ,carter-warren
Nathaniel Watson,ILB,Cleveland Browns,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/imp6cipge01zacx6g4tr,CLE,nathaniel-watson-CLE,nathaniel-watson
Luke Wattenberg,C,Denver Broncos,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/rwqlxxwcuure9x96shnw,DEN,luke-wattenberg-DEN,luke-wattenberg
Kyzir White,OLB,Arizona Cardinals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/n5sjtcxydtaszz7yeyqw,ARI,kyzir-white-ARI,kyzir-white
Jordan Whitehead,FS,Tampa Bay Buccaneers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ex3cknffjss7ez1fwymu,TB,jordan-whitehead-TB,jordan-whitehead
Quinnen Williams,NT,New York Jets,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ftjeq2xr9mvck8mfkute,NYJ,quinnen-williams-NYJ,quinnen-williams
Connor Williams,C,Seattle Seahawks,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pmwlc2ff9pjeethlzoit,SEA,connor-williams-SEA,connor-williams
Marcus Williams,FS,Baltimore Ravens,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/niqp2dje7qvlegxtsttn,BAL,marcus-williams-BAL,marcus-williams
Jedrick Wills,OT,Cleveland Browns,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/yb2yk8uqsoakf8yyrlf9,CLE,jedrick-wills-CLE,jedrick-wills
James Winchester,LS,Kansas City Chiefs,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/vuigqy9qzrsujiefcwrr,KC,james-winchester-KC,james-winchester
Antoine Winfield Jr.,S,Tampa Bay Buccaneers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ljw68n2jwngfvfzjozr5,TB,antoine-winfield-jr-TB,antoine-winfield-jr
Mitch Wishnowsky,P,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/had7xwk5biw3ho8jswmx,SF,mitch-wishnowsky-SF,mitch-wishnowsky
Zach Wood,LS,New Orleans Saints,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/vznp9a338p4rgpokzuw7,NO,zach-wood-NO,zach-wood
Xavier Woods,FS,Carolina Panthers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/eod3wrrurjyn3tnt3vre,CAR,xavier-woods-CAR,xavier-woods
Matthew Wright,K,Kansas City Chiefs,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pfedp9dvojv0e8mvavak,KC,matthew-wright-KC,matthew-wright
Matthew Wright,K,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pfedp9dvojv0e8mvavak,SF,matthew-wright-SF,matthew-wright
Matthew Wright,K,Tennessee Titans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pfedp9dvojv0e8mvavak,TEN,matthew-wright-TEN,matthew-wright
Isaiah Wynn,G,Miami Dolphins,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/vtldccf1xfjt0cmblvxu,MIA,isaiah-wynn-MIA,isaiah-wynn
Chris Boswell,K,Pittsburgh Steelers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ivb854ozl9jp39lau99u,PIT,chris-boswell-PIT,chris-boswell
Brandon Aubrey,K,Dallas Cowboys,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ey93ifke290r8tn5jrqq,DAL,brandon-aubrey-DAL,brandon-aubrey
Daniel Carlson,K,Las Vegas Raiders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/hmi2uz3snvfcxgfrsv5j,LV,daniel-carlson-LV,daniel-carlson
Wil Lutz,K,Denver Broncos,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/o99huensfz7qwnygonyg,DEN,wil-lutz-DEN,wil-lutz
Chase McLaughlin,K,Tampa Bay Buccaneers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/dflts1tidjohpuzryyqd,TB,chase-mclaughlin-TB,chase-mclaughlin
Joshua Karty,K,Los Angeles Rams,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/jonvaqobynhlhjnxcato,LAR,joshua-karty-LAR,joshua-karty
Jake Elliott,K,Philadelphia Eagles,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/i8ukmvghlwc2to4up8zp,PHI,jake-elliott-PHI,jake-elliott
Chad Ryland,K,Arizona Cardinals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/bmqbpd8n0xljhsng1y6n,ARI,chad-ryland-ARI,chad-ryland
Cam Little,K,Jacksonville Jaguars,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zcgjheykurjmfzwc5uyb,JAX,cam-little-JAX,cam-little
Austin Seibert,K,Washington Commanders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ubdrkk43d3tlggqeq0en,WAS,austin-seibert-WAS,austin-seibert
Joey Slye,K,New England Patriots,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/yetl7tfeviyonhqsayhg,NE,joey-slye-NE,joey-slye
Jake Moody,K,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/hu0y90mulhnhdg2fvlpv,SF,jake-moody-SF,jake-moody
Will Reichard,K,Minnesota Vikings,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/gqze1hxxsmgeynkta5kt,MIN,will-reichard-MIN,will-reichard
Eddy Pineiro,K,Carolina Panthers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ybta3otz713o8xykkwjc,CAR,eddy-pineiro-CAR,eddy-pineiro
Harrison Butker,K,Kansas City Chiefs,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/nx9u4wjcqwu8qojmtjkf,KC,harrison-butker-KC,harrison-butker
Cairo Santos,K,Chicago Bears,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/njxxbexsrepazoygyrpp,CHI,cairo-santos-CHI,cairo-santos
Dustin Hopkins,K,Cleveland Browns,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/b8xhu9uud3finj0x9hpf,CLE,dustin-hopkins-CLE,dustin-hopkins
Greg Joseph,K,New York Jets,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ginorlxfefllpy5kbhsr,NYJ,greg-joseph-NYJ,greg-joseph
Greg Joseph,K,New York Giants,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ginorlxfefllpy5kbhsr,NYG,greg-joseph-NYG,greg-joseph
Greg Joseph,K,Washington Commanders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ginorlxfefllpy5kbhsr,WAS,greg-joseph-WAS,greg-joseph
Evan McPherson,K,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/nndqpdfmeeugypvg2nve,CIN,evan-mcpherson-CIN,evan-mcpherson
Anders Carlson,K,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/hier2cwevwkhkpgoxvb2,SF,anders-carlson-SF,anders-carlson
Anders Carlson,K,New York Jets,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/hier2cwevwkhkpgoxvb2,NYJ,anders-carlson-NYJ,anders-carlson
Brayden Narveson,K,Green Bay Packers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pqzbcchxxgyks1wphxaq,GB,brayden-narveson-GB,brayden-narveson
Brayden Narveson,K,Tennessee Titans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pqzbcchxxgyks1wphxaq,TEN,brayden-narveson-TEN,brayden-narveson
John Parker Romo,K,Minnesota Vikings,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/pgbqca2tf4hcq4vxv13m,MIN,john-parker-romo-MIN,john-parker-romo
Cade York,K,Washington Commanders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/irts9o3l9mzopvyg7c25,WAS,cade-york-WAS,cade-york
Cade York,K,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/irts9o3l9mzopvyg7c25,CIN,cade-york-CIN,cade-york
Greg Zuerlein,K,New York Jets,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/gzuks9rryzy90fecvi9l,NYJ,greg-zuerlein-NYJ,greg-zuerlein
Matt Prater,K,Arizona Cardinals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/mwlrdghrm5chsum2kzic,ARI,matt-prater-ARI,matt-prater
Zane Gonzalez,K,Washington Commanders,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/nakwlogvi2qucsdu69wr,WAS,zane-gonzalez-WAS,zane-gonzalez
Spencer Shrader,K,Kansas City Chiefs,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/upp3pqputetd0coa07ms,KC,spencer-shrader-KC,spencer-shrader
